Gene_id	log2(7h+DEX/7h-DEX)	log2(25h+DEX/25h-DEX)	log2(gdu1-1D/WT)	log2(GDU2/WT)	log2(GDU5/WT)	log2(GDU6/WT)
AT1G68780	-0.0493545	-0.505548	-0.461336	-0.146226	-0.898619	-0.228512
AT1G70070	0.126017	-0.326596	-0.351985	-0.14867	-0.524851	-0.222995
AT1G70280	0.0212757	-0.10656	-0.207924	0.187798	-0.502948	-0.0286002
AT1G70310	-0.0846604	-0.113511	-0.274597	0.0149291	-0.465453	0.0508339
AT1G70370	0.347961	-0.024661	-0.0160114	0.273415	-0.18344	0.148192
AT1G70410	0.00232075	-0.0620593	-0.263559	-0.160043	-0.611032	-0.148394
AT1G72640	-0.152384	-0.241019	-0.449408	-0.254546	-0.716178	0.00453789
AT1G73890	-0.133485	-0.253876	-0.316611	-0.193738	-0.68001	0.0271268
AT1G74970	-0.146501	-0.439354	-0.675166	-0.371261	-0.809956	-0.243935
AT1G76080	-0.0971681	-0.166527	-0.193817	-0.176502	-0.747954	-0.0699208
AT1G76720	-0.0183385	-0.380403	-0.237818	-0.174882	-0.607487	-0.196884
AT1G76730	-0.0711884	-0.157507	-0.138271	-0.0342965	-0.500006	0.0307655
AT1G78730	-0.0582051	0.006448	-0.20403	0.138171	-0.405524	-0.0022782
AT1G79510	-0.0538484	-0.0394335	-0.0378117	-0.00579885	-0.549259	-0.00413964
AT1G79720	0.0259246	-0.421379	-0.19501	-0.124228	-0.584526	0.095653
AT1G79850	-0.161607	-0.509979	-0.695408	-0.360534	-0.923764	-0.404561
AT1G80030	-0.0942449	-0.199104	-0.422011	-0.208739	-0.787433	-0.347356
AT1G15360	-0.0405634	-0.128574	-0.282783	-0.138612	-0.544982	-0.133192
AT2G01590	-0.0993693	-0.250323	-0.494268	-0.26721	-0.860713	0.00350998
AT2G15050	-0.0744421	-0.0482555	-0.272461	0.0256428	-0.701029	-0.149103
AT2G18560	0.284615	-0.124237	0.051177	0.144787	-0.552561	0.312161
AT2G20860	-0.00272092	-0.100015	-0.337185	-0.154795	-0.671376	-0.0398773
AT2G20890	-0.105512	-0.233606	-0.470923	-0.270782	-0.831142	-0.173911
AT2G21960	-0.0850456	-0.150043	-0.361575	-0.210127	-0.821472	-0.0776613
AT2G22540	0.244008	0.113462	-0.0388139	0.0242807	-0.288079	0.116604
AT2G24060	-0.244716	-0.53622	-0.613748	-0.245711	-0.736146	-0.408051
AT2G24090	-0.21287	-0.524066	-0.791248	-0.479048	-1.02253	-0.45414
AT2G24395	-0.236829	-0.51244	-0.493091	-0.233018	-0.97345	-0.34043
AT2G25840	-0.203462	-0.501624	-0.761485	-0.325025	-0.797193	-0.203636
AT2G26340	-0.0932561	-0.154673	-0.144455	-0.0586988	-0.64769	0.0710502
AT2G26640	-0.048063	-0.276943	-0.207689	-0.0966626	-0.697596	-0.140259
AT2G27060	0.144418	-0.0675086	-0.270326	-0.00781049	-0.53748	-0.0920768
AT2G27130	-0.113273	-0.124979	-0.304398	-0.0346427	-0.694811	-0.145352
AT2G28600	-0.239075	-0.297243	-0.372914	-0.262586	-0.812802	-0.213928
AT2G28605	-0.239075	-0.297243	-0.372914	-0.262586	-0.812802	-0.213928
AT2G29180	-0.274191	-0.480925	-0.469917	-0.263673	-0.753711	-0.181793
AT2G29360	-0.167507	-0.257025	-0.239204	-0.194923	-0.836676	-0.220707
AT2G32795	-0.128931	-0.203377	-0.259174	-0.075519	-0.591942	-0.151986
AT2G33180	-0.291335	-0.54719	-0.699197	-0.186647	-1.03813	-0.32679
AT2G33450	-0.198196	-0.459407	-0.600098	-0.337038	-0.804908	-0.240548
AT2G34860	-0.163605	-0.322515	-0.331286	-0.179148	-0.726811	-0.101358
AT2G35410	-0.182071	-0.301284	-0.442069	-0.124511	-0.731684	-0.109329
AT2G35500	-0.158846	-0.601628	-0.636581	-0.165315	-0.776202	-0.19655
AT2G35800	0.103751	-0.0473919	-0.274395	-0.179256	-0.430305	0.171391
AT2G36130	-0.167982	-0.291009	-0.379704	-0.0228474	-0.752369	0.0229603
AT2G36145	-0.167982	-0.291009	-0.379704	-0.0228474	-0.752369	0.0229603
AT2G37930	0.368434	-0.0623431	-0.0515493	0.218279	-0.199535	0.115512
AT2G38140	-0.1583	-0.434924	-0.605062	-0.312146	-0.762136	-0.205464
AT2G38330	-0.0720665	-0.342192	-0.381534	-0.261951	-0.651158	-0.178867
AT2G38460	-0.0330415	-0.238061	-0.346027	-0.175418	-0.847567	0.0800539
AT2G40490	-0.115635	-0.506191	-0.576836	-0.292877	-0.636903	-0.218556
AT2G40760	-0.12121	-0.317216	-0.370401	-0.119867	-0.55291	-0.162892
AT2G42130	-0.119062	-0.366934	-0.504678	-0.220568	-0.735048	-0.224051
AT2G42190	-0.0210359	-0.104881	-0.26346	-0.212811	-0.584176	-0.072317
AT2G42320	0.144105	-0.335328	-0.190698	0.0533319	-0.522841	0.18021
AT2G43030	-0.1618	-0.49556	-0.603725	-0.310168	-0.694266	-0.221416
AT2G44050	-0.102491	-0.324766	-0.505301	-0.198365	-0.543218	-0.304416
AT2G45270	-0.132972	-0.561945	-0.539948	-0.298494	-0.676075	-0.321892
AT2G46690	0.15491	0.00735781	0.126196	0.203024	-0.340939	0.442525
AT2G47590	-0.0745471	-0.22614	-0.449684	-0.0416428	-0.688479	-0.211112
AT2G47910	-0.114565	-0.271386	-0.334891	-0.111577	-0.558784	0.109177
AT2G47920	-0.114565	-0.271386	-0.334891	-0.111577	-0.558784	0.109177
AT2G48070	-0.0935254	-0.357887	-0.419911	-0.0989943	-0.721748	-0.050728
AT2G01755	-0.204695	-0.450272	-0.403236	-0.371133	-0.804323	-0.0408149
AT2G03350	-0.153591	-0.397395	-0.29813	-0.180054	-0.730346	-0.262494
AT2G03420	-0.272511	-0.456687	-0.507254	-0.05182	-0.882811	-0.252743
AT2G03430	-0.272511	-0.456687	-0.507254	-0.05182	-0.882811	-0.252743
AT2G03750	0.122575	-0.0116825	-0.148907	0.176624	-0.426075	0.231211
AT2G04230	0.0510042	-0.119082	-0.146811	-0.00712357	-0.607018	0.0995785
AT2G04842	-0.0811272	-0.21993	-0.426154	-0.249515	-0.830561	-0.23053
AT2G15820	-0.0352976	-0.148916	-0.324049	-0.0897719	-0.607123	-0.236891
AT2G17695	-0.130186	-0.195889	-0.225945	-0.102806	-0.897369	0.0675827
AT2G18710	0.00150928	-0.313346	-0.42406	-0.185794	-0.538657	-0.0042257
AT2G19400	-0.0957499	-0.387344	-0.508149	-0.360887	-0.733699	-0.00627093
AT2G19780	-0.22408	-0.388977	-0.347354	-0.290995	-0.802906	-0.270097
AT2G20240	0.00577519	-0.293384	-0.421764	-0.206724	-0.603338	-0.282202
AT2G20440	-0.0343	-0.163394	-0.25142	-0.0640744	-0.702194	-0.132425
AT2G23390	-0.151579	-0.333493	-0.287396	-0.198477	-0.78303	-0.223378
AT2G24020	-0.185782	-0.478157	-0.607793	-0.418499	-0.764397	-0.288376
AT2G24150	0.102695	-0.315414	-0.406341	-0.124325	-0.467356	-0.158696
AT2G24580	0.0870014	-0.389362	-0.321575	-0.207476	-0.440702	-0.0592584
AT2G25830	-0.114317	-0.321909	-0.489845	-0.212935	-0.906406	-0.284499
AT2G26930	-0.112724	-0.304199	-0.458605	-0.227188	-0.790189	-0.310299
AT2G27450	0.0165437	-0.0257005	-0.292256	-0.168619	-0.610805	-0.122167
AT2G27680	-0.0904437	-0.258576	-0.423809	-0.258606	-0.804603	-0.116719
AT2G28550	0.160158	0.0191645	-0.0761063	0.0695896	-0.565381	-0.0279876
AT2G28800	0.00725434	-0.129258	-0.306466	-0.211371	-0.716966	0.0455737
AT2G30170	-0.0461737	-0.185684	-0.327991	-0.252512	-0.704485	0.0596003
AT2G30695	-0.202234	-0.471745	-0.575796	-0.140344	-0.58216	-0.113924
AT2G31040	-0.035769	-0.0224006	-0.176381	-0.0312578	-0.562911	0.348542
AT2G31190	-0.0559943	-0.156267	-0.279492	0.106754	-0.404336	0.108165
AT2G32500	-0.213379	-0.2684	-0.460473	-0.250524	-0.939466	-0.0804218
AT2G32640	-0.100166	-0.309786	-0.450706	-0.205678	-0.931696	-0.316385
AT2G33550	-0.0359638	0.0484085	-0.268983	-0.090179	-0.560739	0.115753
AT2G33735	-0.252385	-0.327427	-0.538911	-0.136345	-0.745557	-0.0651549
AT2G33800	-0.149253	-0.486138	-0.603452	-0.35493	-0.710364	-0.29008
AT2G35620	0.0445122	-0.190445	-0.185715	-0.0896143	-0.457869	-0.0570177
AT2G36230	-0.146747	-0.255244	-0.48265	-0.193602	-0.577671	-0.227235
AT2G36990	-0.0485936	-0.303556	-0.275127	-0.0739785	-0.584809	-0.0121414
AT2G37220	-0.172321	-0.25818	-0.341444	-0.0211388	-0.568964	0.030365
AT2G37660	-0.173706	-0.474086	-0.574424	-0.236573	-0.640549	-0.226625
AT2G38680	-0.0867875	-0.183897	-0.392176	-0.161724	-0.580848	0.0480174
AT1G80820	-0.0543393	-0.496764	-0.302822	-0.17324	-0.678856	-0.221434
AT2G41980	0.0349976	-0.254734	-0.190725	-0.016161	-0.596711	-0.219136
AT2G42770	-0.19827	-0.277374	-0.496715	-0.366336	-0.856996	-0.368577
AT2G43465	0.0113188	-0.227923	-0.378103	-0.229437	-0.61222	-0.0658652
AT2G43470	0.0113188	-0.227923	-0.378103	-0.229437	-0.61222	-0.0658652
AT2G43560	-0.0863837	-0.393998	-0.578338	-0.356787	-0.854623	-0.0290069
AT2G43900	0.096885	-0.167999	-0.249503	-0.0137095	-0.410034	-0.1733
AT2G45470	-0.0114408	-0.277502	-0.388228	0.0871277	-0.583375	-0.220392
AT2G45730	-0.0310054	-0.222683	-0.32131	-0.0832333	-0.463153	-0.164611
AT2G46030	0.112375	-0.107868	-0.0791368	-0.0559071	-0.425198	0.226756
AT2G46290	0.0910057	-0.158089	-0.303458	-0.0691672	-0.564857	-0.19222
AT2G47930	0.124672	-0.39674	-0.480535	-0.250743	-0.70939	-0.0624123
AT2G47940	-0.0399718	-0.469157	-0.611597	-0.413555	-0.803271	-0.165374
AT3G04450	-0.0185564	-0.29574	-0.35269	-0.213142	-0.517241	-0.22784
AT3G04550	-0.190849	-0.336019	-0.521721	-0.119249	-0.851817	-0.27275
AT3G04890	0.0272944	0.0529634	-0.170677	-0.0484304	-0.501237	0.0711298
AT3G05625	-0.216854	-0.465264	-0.586964	-0.136877	-1.01808	-0.368429
AT3G06980	-0.120833	-0.412582	-0.608817	-0.236996	-0.919843	-0.344353
AT3G07670	-0.089034	-0.333197	-0.331061	-0.12497	-0.621075	-0.172844
AT3G07940	0.157981	0.0222514	-0.20318	-0.00487326	-0.451406	0.07511
AT3G08010	-0.132045	-0.0676814	-0.253184	-0.200358	-0.558383	0.102407
AT3G08600	-0.0286193	-0.42757	-0.49907	-0.252896	-0.924068	-0.413684
AT3G08670	0.256428	0.0562755	0.0613738	0.0846416	-0.231945	0.246435
AT3G10350	-0.0234446	-0.232414	-0.305152	-0.0829964	-0.721074	-0.143334
AT3G10620	-0.100551	-0.0430434	-0.209149	-0.0463176	-0.529922	0.00517761
AT3G10920	-0.0105368	-0.0161754	-0.275044	-0.0227941	-0.485393	-0.0258416
AT3G11560	0.0335288	-0.17628	-0.0902408	-0.0356139	-0.471526	0.10561
AT3G13740	-0.190602	-0.415356	-0.40489	-0.279618	-0.639465	-0.145221
AT3G14220	-0.0156251	-0.155472	-0.451116	-0.25928	-0.540139	-0.207972
AT3G14650	0.0909428	-0.00900849	-0.0558233	0.0692293	-0.556651	0.106213
AT3G14930	-0.0754657	-0.385528	-0.586461	-0.305805	-0.641549	-0.144909
AT3G15190	-0.221242	-0.509272	-0.64348	-0.334842	-0.779214	-0.246352
AT3G15690	-0.0600228	-0.188787	-0.290693	-0.157313	-0.637062	-0.0370649
AT3G16350	0.0719494	-0.0445149	-0.31658	-0.0490771	-0.47277	-0.104827
AT3G16370	-0.0233049	-0.241133	-0.101532	0.138517	-0.51668	0.267039
AT3G16850	0.0812366	-0.0710508	-0.0209509	0.0416257	-0.735755	0.143351
AT3G17210	-0.0995766	-0.201579	-0.337787	-0.0915321	-0.58859	0.0100995
AT3G17470	0.120027	-0.105558	-0.191328	-0.236045	-0.512206	-0.00556753
AT3G17668	-0.0164189	-0.302904	-0.353608	-0.0670553	-0.559804	-0.0933125
AT3G19800	-0.0652359	-0.114266	-0.181632	-0.152829	-0.534918	0.112084
AT3G20270	0.0725716	-0.00846065	-0.0685731	-0.076539	-0.427612	0.207754
AT3G20930	-0.135377	-0.284341	-0.278816	-0.117236	-0.6249	-0.150379
AT3G22150	-0.0130453	-0.326398	-0.300835	-0.0856699	-0.528514	-0.0514301
AT3G23310	0.0676509	-0.114499	-0.231	-0.17874	-0.473182	0.00168817
AT3G23805	-0.0754534	-0.405383	-0.403629	-0.0283277	-0.827429	0.0156428
AT3G24590	-0.126975	-0.304949	-0.367087	-0.159662	-0.80985	-0.125974
AT3G25470	-0.187033	-0.353437	-0.427232	-0.159736	-0.51954	-0.182471
AT3G26612	0.0661725	-0.0161979	0.000440878	-0.0348693	-0.411645	0.216555
AT3G27160	-0.17265	-0.446144	-0.597154	-0.396516	-0.801965	-0.265083
AT3G28200	0.114824	-0.149431	-0.179288	0.00552185	-0.553278	-0.00623541
AT3G29230	-0.169195	-0.215599	-0.385243	-0.048305	-0.681841	-0.176941
AT3G43540	-0.0701442	-0.288625	-0.446899	-0.330509	-0.792277	-0.161832
AT3G44890	-0.292612	-0.562047	-0.752184	-0.385688	-0.848482	-0.376895
AT3G45050	-0.145253	-0.357893	-0.267822	-0.0566329	-0.586741	-0.153387
AT3G45780	0.16545	-0.0808182	-0.00997413	0.0320509	-0.435905	0.407084
AT1G10710	0.0318768	-0.239222	-0.413211	-0.095639	-0.553037	-0.302269
AT3G47650	-0.255658	-0.437132	-0.536036	-0.272295	-0.883785	-0.363783
AT3G48730	-0.148791	-0.519724	-0.597771	-0.153749	-0.6061	-0.122422
AT3G49290	-0.00590058	-0.273967	-0.264205	-0.0623995	-0.613636	-0.117913
AT3G51150	0.0177901	-0.116369	-0.147548	-0.0206338	-0.391044	0.161841
AT3G51420	-0.013372	-0.0673884	-0.05265	0.0486103	-0.548591	0.113922
AT3G52050	0.038746	-0.166152	-0.378506	-0.237565	-0.566827	-0.0240617
AT3G52150	-0.176753	-0.489181	-0.686573	-0.35973	-0.824002	-0.280143
AT3G52155	-0.0253692	-0.144423	-0.127065	0.0687926	-0.407947	0.165192
AT3G52380	-0.273053	-0.389711	-0.626283	-0.268325	-0.909069	-0.482316
AT3G53130	-0.13425	-0.412956	-0.388876	-0.137289	-0.688152	-0.236233
AT3G53140	-0.13425	-0.412956	-0.388876	-0.137289	-0.688152	-0.236233
AT3G54690	0.0259219	-0.337091	-0.289734	-0.123017	-0.532597	0.0647633
AT3G55250	-0.0463196	-0.246686	-0.452861	-0.370982	-0.751352	-0.282458
AT3G56010	-0.136653	-0.248664	-0.293552	-0.194813	-0.763168	-0.0140931
AT3G56650	-0.119432	-0.273466	-0.353559	-0.241861	-0.692202	0.124852
AT3G58160	-0.101438	-0.324382	-0.152413	-0.0402865	-0.599302	0.00547895
AT3G59580	0.196227	-0.238195	-0.160993	-0.0840819	-0.626441	0.193395
AT3G60620	-0.120091	-0.299128	-0.378169	-0.240912	-0.723481	-0.290902
AT3G61550	-0.160731	-0.387696	-0.333769	-0.083685	-1.02308	-0.217056
AT3G61970	0.0532121	-0.183019	-0.041105	0.0270309	-0.706646	-0.0773664
AT3G63170	0.111622	-0.217592	-0.435331	-0.0872763	-0.494787	-0.123916
AT3G63370	-0.150819	-0.394065	-0.554425	-0.337889	-0.761388	-0.368347
AT3G63490	-0.100648	-0.407117	-0.448662	-0.234231	-0.616696	-0.0518037
AT3G01390	-0.0879216	-0.0148299	-0.0988109	0.0629801	-0.55589	0.0261606
AT3G02450	-0.145529	-0.321168	-0.387117	-0.141618	-0.569914	-0.302369
AT3G02860	-0.0881319	-0.197813	-0.505627	-0.282757	-0.799624	-0.240392
AT3G02870	-0.0881319	-0.197813	-0.505627	-0.282757	-0.799624	-0.240392
AT3G05350	0.0240222	-0.107223	-0.302005	-0.145511	-0.580936	-0.0328106
AT3G06150	0.0567221	-0.275857	-0.189407	-0.117135	-0.566339	-0.0623327
AT3G08740	-0.295096	-0.527592	-0.587666	-0.253236	-0.817945	-0.435468
AT3G08840	0.138809	0.0379825	-0.219675	-0.185414	-0.450782	0.0484974
AT3G09210	-0.132976	-0.43087	-0.373233	-0.148774	-0.666126	-0.0823743
AT3G09800	0.0117954	-0.220372	-0.484098	-0.193311	-0.513436	0.0373292
AT3G10160	-0.108241	-0.227758	-0.264571	-0.0460985	-0.56331	-0.0918872
AT3G10360	0.267402	0.0680239	-0.0332153	0.0528266	-0.361878	0.141822
AT3G10700	-0.0934227	-0.186115	-0.456588	-0.126336	-0.465553	0.0438124
AT3G11490	-0.081098	-0.189247	-0.292716	-0.173158	-0.577696	-0.117693
AT3G12345	-0.0831994	-0.207244	-0.357914	-0.309085	-0.828157	-0.0947611
AT3G13120	-0.185788	-0.491823	-0.575603	-0.275501	-0.649293	-0.239697
AT3G13490	-0.102789	-0.357543	-0.463198	-0.171908	-0.658304	-0.203103
AT3G14330	0.014211	-0.360314	-0.515124	-0.12046	-0.519653	0.118666
AT3G14750	0.172518	-0.169191	-0.0645396	-0.0984272	-0.598697	-0.153875
AT3G15110	-0.10387	-0.258024	-0.34659	-0.00694314	-0.546492	0.0187744
AT3G15115	-0.10387	-0.258024	-0.34659	-0.00694314	-0.546492	0.0187744
AT3G15190	0.0331629	-0.276415	-0.501986	-0.236401	-0.797528	-0.264101
AT3G16000	-0.000354385	-0.321095	-0.344855	-0.167806	-0.55492	-0.00624358
AT3G16290	-0.108834	-0.313925	-0.401883	-0.125177	-0.533622	-0.248387
AT3G17040	0.0858301	-0.142574	-0.260537	-0.260071	-0.64112	-0.106234
AT3G19170	-0.124868	-0.130622	-0.282793	-0.145238	-0.736208	-0.141026
AT3G20680	-0.0469395	-0.264264	-0.405059	-0.205525	-0.515889	0.0845556
AT3G22210	-0.293124	-0.158531	-0.21205	-0.114798	-0.633208	0.0433047
AT3G22220	-0.293124	-0.158531	-0.21205	-0.114798	-0.633208	0.0433047
AT3G23700	-0.159928	-0.350674	-0.411519	-0.289847	-0.84971	-0.104645
AT3G23760	-0.000163362	-0.280276	-0.451841	-0.0591076	-0.455836	-0.0326793
AT3G25530	-0.0891341	-0.0710381	-0.154754	-0.00860101	-0.55784	0.0248161
AT3G25660	-0.136332	-0.562161	-0.783041	-0.399177	-0.94088	-0.505037
AT3G25670	0.00873738	0.0360468	-0.383529	-0.0137121	-0.382975	0.171436
AT3G25805	-0.190834	-0.292285	-0.428783	-0.181253	-0.87031	-0.301038
AT3G25920	-0.154311	-0.438093	-0.600606	-0.350938	-0.80227	-0.181552
AT3G26300	0.052833	-0.0600656	-0.203104	-0.18718	-0.543527	-0.0741126
AT3G26310	0.052833	-0.0600656	-0.203104	-0.18718	-0.543527	-0.0741126
AT3G26630	-0.0132226	-0.108315	-0.192025	-0.110841	-0.664486	-0.0690067
AT3G26890	-0.0663592	-0.0650065	-0.196775	-0.150424	-0.549563	0.186872
AT3G26900	-0.0663592	-0.0650065	-0.196775	-0.150424	-0.549563	0.186872
AT3G27835	-0.263791	-0.375723	-0.655644	-0.374098	-0.876239	-0.444349
AT3G28750	-0.0935268	-0.279863	-0.483124	-0.0433236	-0.685041	-0.194393
AT3G28760	-0.0935268	-0.279863	-0.483124	-0.0433236	-0.685041	-0.194393
AT3G29185	-0.121715	-0.376053	-0.419812	-0.149355	-0.612376	-0.103144
AT3G43720	-0.232186	-0.348805	-0.262352	-0.0331684	-0.831068	-0.12835
AT3G44740	-0.174853	-0.541728	-0.577385	-0.228502	-0.721068	-0.451828
AT3G45850	0.13127	-0.232014	-0.360957	-0.236409	-0.543312	-0.0814027
AT3G46630	-0.0962206	-0.308502	-0.345556	-0.118813	-0.639489	0.0482165
AT3G47450	-0.1782	-0.477844	-0.461732	-0.0792088	-0.757158	-0.326283
AT3G49360	0.112054	-0.198502	-0.335315	-0.190898	-0.462963	-0.124984
AT3G49650	0.200485	-0.293876	-0.313651	-0.0086516	-0.59256	-0.0774905
AT3G49730	-0.00555078	-0.227556	-0.240378	-0.135302	-0.476567	-0.117335
AT3G50110	0.0619358	-0.245889	-0.167412	0.068223	-0.525611	0.0305518
AT3G51075	0.112083	-0.372164	-0.437328	-0.300244	-0.613462	-0.230231
AT3G54210	-0.24355	-0.374556	-0.608985	-0.320322	-0.84762	-0.241627
AT3G56040	0.13488	-0.112375	-0.317451	-0.182001	-0.664707	-0.0253165
AT3G56910	-0.26125	-0.549464	-0.629504	-0.356357	-0.833016	-0.36186
AT3G58140	-0.0838716	-0.383817	-0.457657	-0.197461	-0.765012	-0.0937206
AT3G58975	-0.131154	-0.447616	-0.528032	-0.305842	-0.61808	-0.30229
AT3G59980	-0.207283	-0.425569	-0.601593	-0.104838	-0.885872	-0.359282
AT3G60210	-0.116886	-0.455262	-0.672594	-0.287727	-0.704025	-0.135574
AT3G62910	-0.138555	-0.533849	-0.626659	-0.285646	-0.851893	-0.269067
AT3G63190	-0.193406	-0.558855	-0.788019	-0.454222	-1.00347	-0.420353
AT3G63410	-0.0892383	-0.202306	-0.372612	-0.168104	-0.757414	-0.127789
AT3G63540	-0.0687534	-0.213038	-0.309312	-0.102398	-0.778048	0.00743221
AT4G00030	-0.0917616	-0.162591	-0.179639	-0.00698296	-0.593187	-0.160558
AT4G00040	-0.0917616	-0.162591	-0.179639	-0.00698296	-0.593187	-0.160558
AT4G00750	0.204494	0.114546	-0.0720463	0.0191661	-0.475189	0.228474
AT4G00755	0.114873	-0.269996	-0.389728	-0.0785311	-0.648195	-0.0967736
AT4G01510	-0.120642	-0.327893	-0.28506	-0.0528485	-0.639371	0.0126513
AT4G01593	-0.0151249	-0.318682	-0.214186	-0.247856	-0.527504	-0.154464
AT4G01690	-0.0715086	-0.324727	-0.378813	-0.239922	-0.578622	-0.085199
AT4G01935	-0.103075	-0.0910618	-0.224989	-0.231633	-0.566258	0.0667455
AT4G01995	-0.143764	-0.221658	-0.227507	-0.0463979	-0.59166	0.143172
AT4G02725	-0.0754972	-0.221535	-0.385448	-0.347855	-0.687994	-0.0987846
AT4G04040	0.0706346	-0.126615	-0.300501	-0.252238	-0.611925	-0.072258
AT4G04340	0.285971	0.101518	0.0268395	0.156348	-0.261071	0.460731
AT4G04350	-0.0775324	-0.462373	-0.366418	-0.176234	-0.624893	-0.260325
AT4G08280	-0.0824478	-0.215816	-0.284946	-0.162184	-0.588113	0.00176062
AT4G10060	0.046516	-0.298689	-0.377265	-0.302353	-0.641842	-0.0863792
AT4G11175	-0.178002	-0.277549	-0.385288	-0.242449	-0.78631	-0.171998
AT4G14890	-0.199822	-0.323556	-0.467561	-0.224845	-0.832547	-0.20461
AT4G16980	-0.0695325	-0.207417	-0.420514	-0.109767	-0.907914	-0.145372
AT4G17300	-0.131658	-0.422031	-0.592015	-0.251483	-0.67923	-0.318617
AT4G17560	-0.166312	-0.532735	-0.651127	-0.334788	-0.782101	-0.253884
AT4G17600	-0.134051	-0.399191	-0.452334	-0.278666	-0.763944	-0.308918
AT4G18370	-0.113381	-0.379739	-0.358182	-0.118357	-0.716681	0.0898906
AT4G19170	0.517745	0.214904	0.372407	0.393411	-0.340026	0.349429
AT4G19200	0.324825	0.376778	0.13685	0.191537	-0.153752	0.542735
AT4G19530	-0.0911856	-0.292378	-0.277552	-0.125298	-0.86709	0.00661092
AT4G19540	-0.0911856	-0.292378	-0.277552	-0.125298	-0.86709	0.00661092
AT1G27630	0.0325533	0.00600173	-0.115594	0.139827	-0.552475	-0.0560019
AT4G20310	0.00626917	-0.105242	-0.211527	-0.0578763	-0.436876	0.0892392
AT4G23940	-0.0572726	-0.382237	-0.55842	-0.180637	-0.639663	-0.290364
AT4G23950	-0.0572726	-0.382237	-0.55842	-0.180637	-0.639663	-0.290364
AT4G24090	-0.176018	-0.385944	-0.423591	-0.149387	-0.696734	-0.0905242
AT4G24790	0.235722	-0.00454252	-0.314143	0.0828487	-0.221989	0.110501
AT4G25050	-0.318077	-0.702218	-0.741549	-0.473943	-1.03689	-0.380411
AT4G25080	-0.0213934	-0.392003	-0.553041	-0.314758	-0.779074	-0.0382762
AT4G25600	-0.0810876	-0.151175	-0.510586	-0.239092	-0.698604	-0.135919
AT4G25910	-0.00750797	-0.0489981	-0.150858	-0.0862253	-0.542282	0.155437
AT4G25960	0.229166	0.00352941	-0.141927	0.108266	-0.271766	0.337979
AT4G26520	0.0495817	-0.0036784	-0.19328	0.0425663	-0.656827	0.0200803
AT4G27430	0.105445	-0.0335824	-0.225688	-0.149925	-0.605836	-0.0791445
AT4G29060	-0.0119767	-0.443174	-0.671168	-0.323517	-0.847657	-0.40679
AT4G30825	-0.0137968	-0.403626	-0.382589	-0.136436	-0.762624	-0.140808
AT4G31530	-0.041466	-0.114056	-0.248377	-0.159425	-0.679111	0.0854862
AT4G31560	-0.0823358	-0.110782	-0.215826	-0.0837604	-0.608492	0.0770795
AT4G31780	-0.0428626	-0.0861634	-0.437098	-0.245639	-0.685746	-0.0169117
AT4G31850	-0.0797484	-0.475249	-0.68733	-0.21846	-0.750271	-0.159472
AT4G32915	-0.185239	-0.466295	-0.492264	-0.213807	-0.619805	-0.328655
AT4G33000	-0.0295983	-0.281382	-0.294612	-0.216119	-0.657061	0.113336
AT4G33220	0.156453	-0.092312	0.0308984	0.13429	-0.526638	0.146098
AT4G33380	-0.0248948	-0.168809	-0.0502578	0.0548173	-0.451613	0.053777
AT4G33520	-0.0970311	-0.294453	-0.46596	-0.151496	-0.658334	-0.206215
AT4G35460	-0.117532	-0.292949	-0.444724	-0.20056	-0.604686	-0.355523
AT4G36540	0.192357	-0.322953	-0.0699197	-0.01456	-0.583244	0.119149
AT4G37040	-0.111577	-0.377352	-0.448969	-0.223935	-0.888589	-0.156742
AT4G39620	-0.0625043	-0.363625	-0.190752	0.0287101	-0.608562	0.0102129
AT4G39840	0.11058	0.122762	-0.109976	-0.015806	-0.340842	0.228657
AT4G00110	0.0460018	-0.00535612	-0.306265	-0.0905676	-0.541716	-0.0755157
AT4G00400	0.200882	-0.132062	-0.110946	0.0453882	-0.286438	0.174441
AT4G01310	-0.153709	-0.607398	-0.725914	-0.406039	-0.863893	-0.272317
AT4G01650	-0.012229	-0.0521594	-0.115552	-0.0918397	-0.540653	0.0137957
AT4G01800	0.0319788	-0.176341	-0.363416	-0.318988	-0.711762	0.0162976
AT4G03150	-0.0538541	-0.162077	-0.153845	-0.0138684	-0.731806	-0.217171
AT4G03520	-0.166012	-0.151876	-0.312426	-0.143549	-0.666207	0.0752673
AT4G04880	-0.17096	-0.363987	-0.247065	-0.0759761	-0.547922	-0.128691
AT4G08700	-0.0272336	0.00162299	-0.083057	-0.00935154	-0.51108	0.15598
AT4G09010	-0.0708474	-0.286073	-0.521121	-0.27089	-0.801521	0.02949
AT4G12060	-0.135086	-0.335694	-0.450248	-0.202969	-0.731704	-0.124648
AT4G12970	-0.156694	-0.60977	-0.701637	-0.520665	-0.963009	-0.495113
AT4G14070	-0.0383558	0.0316105	0.0266207	0.0633117	-0.493217	0.23719
AT4G14360	0.0166891	-0.0470585	-0.314539	-0.179073	-0.487507	-0.100465
AT4G14510	-0.157185	-0.288279	-0.321627	-0.138331	-0.691141	-0.345704
AT4G14840	0.0988063	0.0298425	-0.167316	-0.0344247	-0.605923	0.234588
AT4G14910	-0.172559	-0.122485	-0.229435	-0.0834007	-0.660742	-0.0974826
AT4G15110	-0.0402085	-0.284392	-0.42751	-0.271372	-0.728559	-0.0704854
